 UNKNOWN: 0, SYSTEMCALL: 0, USERMODE: 0, BLOCKED_IO: 0, BLOCKED_CPU: 0, BLOCKED_WAITKERNEL: 0,BLOCKED_WAITPROCESS: 0, BLOCKED_FOR_FUTEX: 0, BLOCKED_CPU_FUTEX: 0, TRASH: 0
0,1379727,22047707,0,77657975,0,18479993,0,0,0
0,1457878,21038273,0,47053740,0,22083572,0,0,0
0,1581528,22490302,0,55437097,0,63337913,0,0,0
0,1356900,19815727,0,66245697,0,19814124,0,0,0
0,1270576,20264094,0,66595722,0,9088055,0,0,0
0,1482650,20845967,0,116135004,0,11960429,0,0,0
0,1408603,22278216,0,97913230,0,32064862,0,0,0
0,1375217,22310213,0,157281978,0,17426032,0,0,0
0,1257288,20093932,0,98355043,0,24408974,0,0,0
0,1499652,20693787,0,64700803,0,23939759,0,0,0
0,1347874,20555691,0,163789901,0,22679986,0,0,0
0,1637596,20831934,0,17655773,0,46150654,0,0,0
0,1455871,20219299,0,61110801,0,25456413,0,0,0
0,1401138,19800947,0,191837515,0,19380439,0,0,0
0,1536296,20381175,0,136764740,0,14387834,0,0,0
0,1238015,19366093,0,124541139,0,13480311,0,0,0
0,1373382,19669033,0,61732131,0,15246985,0,0,0
0,1235531,20806925,0,99848967,0,8915739,0,0,0
0,1254277,19268946,0,64051976,0,22662007,0,0,0
0,1353013,20510399,0,171880980,0,21229608,0,0,0
0,1316661,19817929,0,99774350,0,51855898,0,0,0
0,1202297,19127100,0,128366993,0,13787228,0,0,0
0,1222304,18739886,0,80160817,0,16074302,0,0,0
0,1292851,18860038,0,32491359,0,30395722,0,0,0
0,1176432,17975471,0,67761370,0,19854846,0,0,0
0,1179343,18202323,0,97360348,0,13058015,0,0,0
0,1091957,17926139,0,78409725,0,12934296,0,0,0
0,1101708,18375791,0,48436261,0,10224088,0,0,0
0,1397290,21055267,0,22995742,0,19333237,0,0,0
0,1319811,19736884,0,27050555,0,18934285,0,0,0
0,1521650,19866310,0,21874307,0,63092205,0,0,0
0,1468358,20468087,0,49341379,0,83168115,0,0,0
0,1116701,19169636,0,77842530,0,14925106,0,0,0
0,1200722,18966847,0,94537198,0,13306717,0,0,0
0,1175979,18255303,0,99561534,0,5525182,0,0,0
0,1412610,21128215,0,136511621,0,33552390,0,0,0
0,1423306,20423629,0,85581872,0,35985477,0,0,0
0,1430449,20761313,0,24608029,0,41762013,0,0,0
0,1447846,21618294,0,46167106,0,21467022,0,0,0
0,1427423,20625090,0,64253547,0,30514398,0,0,0
0,1352143,20490970,0,83354403,0,14936701,0,0,0
0,1608226,21274534,0,90872843,0,26699803,0,0,0
0,1249385,20846525,0,58787412,0,12382049,0,0,0
0,1555961,21715816,0,70307675,0,29102445,0,0,0
0,1339435,20586630,0,69439671,0,19421149,0,0,0
0,1718190,22146353,0,114599712,0,20568105,0,0,0
0,1464931,22059627,0,146043864,0,7910825,0,0,0
0,1497788,20471402,0,120267081,0,12772122,0,0,0
0,1328454,20863795,0,60408393,0,25715684,0,0,0
0,1491174,21103344,0,45624467,0,26724613,0,0,0
0,1288120,21247636,0,111241853,0,21950075,0,0,0
0,1455120,20300359,0,27889294,0,44370711,0,0,0
0,1394007,20419080,0,43706915,0,21849209,0,0,0
0,1503907,20423258,0,27039278,0,22000875,0,0,0
0,1217844,20454857,0,62599318,0,12661310,0,0,0
0,1532090,21646609,0,62971394,0,16560925,0,0,0
0,1459403,22511478,0,113752634,0,18466001,0,0,0
0,1324756,21079376,0,117400133,0,11080241,0,0,0
0,1618568,21597914,0,68041160,0,19618497,0,0,0
0,1387847,20429019,0,49225544,0,27235276,0,0,0
0,1306989,20235540,0,75933909,0,18762012,0,0,0
0,1374810,21698597,0,139465597,0,28062320,0,0,0
0,1490905,22346329,0,109601454,0,11802524,0,0,0
0,1429059,20754185,0,131217334,0,32692046,0,0,0
0,1495971,22012958,0,79198868,0,14475193,0,0,0
0,1541334,19756974,0,28126249,0,61166053,0,0,0
0,1744122,22366403,0,149770491,0,16268094,0,0,0
0,1405537,20734643,0,127145185,0,25146244,0,0,0
0,1461269,20897026,0,56711389,0,29080808,0,0,0
0,1528472,21631850,0,59464640,0,33408357,0,0,0
0,1564711,20300250,0,32118317,0,46381485,0,0,0
0,1432311,19637092,0,95448327,0,35842300,0,0,0
0,1259340,20642641,0,140621679,0,21381981,0,0,0
0,1373720,21508718,0,41741025,0,30624923,0,0,0
0,1390207,19896666,0,16175741,47185,28739785,0,0,0
0,1311958,19863595,0,81219568,0,8771503,0,0,0
0,1417213,21017447,0,71637823,0,15613103,0,0,0
0,1319862,20971485,0,68283853,0,9697758,0,0,0
0,1308843,20450995,0,94782309,0,12099445,0,0,0
0,1288146,20273795,0,111252690,0,11719627,0,0,0
0,1266137,19917555,0,84244912,0,11642879,0,0,0
0,1267826,19786756,0,63723384,0,16766154,0,0,0
0,1297592,21359033,0,80393163,0,12082728,0,0,0
0,1238870,20058632,0,72360276,0,15236046,0,0,0
0,1580044,21058485,0,83084926,0,34422320,0,0,0
0,1608719,23497321,0,115900961,0,20911421,0,0,0
0,1415672,22044503,0,86802918,0,22430910,0,0,0
0,1268571,19931062,0,41696493,0,25607973,0,0,0
0,1428012,19923285,0,29446902,0,37135617,0,0,0
0,1343663,19230898,0,56988391,0,27389767,0,0,0
0,1174017,18508500,0,55443624,0,17176569,0,0,0
0,1342086,20579918,0,115397579,0,18065398,0,0,0
0,1318857,20611789,0,160125874,0,5196308,0,0,0
0,1169305,18974909,0,99323824,0,12003860,0,0,0
0,1372507,19508198,0,79116012,0,14419085,0,0,0
0,1261858,19543983,0,76703677,0,13462189,0,0,0
0,1392896,20741883,0,145335912,0,21490383,0,0,0
0,1260886,19625391,0,153982369,0,11288452,0,0,0
0,1308976,19911527,0,56341207,0,29697726,0,0,0
0,1352461,19588671,0,101285249,0,41081009,0,0,0
0,1486792,23042288,0,142472618,0,31125541,0,0,0
0,1244313,19347278,0,138551656,0,14365131,0,0,0
0,1557713,21639426,0,54176675,0,14385209,0,0,0
0,1405967,21430443,0,80634252,0,25143820,0,0,0
0,1298522,18870565,0,116834481,0,12588412,0,0,0
0,1324737,19343740,0,36465141,0,26578012,0,0,0
0,1164153,17984428,0,57941362,0,10690595,0,0,0
0,1489529,19884921,0,17031404,0,68817475,0,0,0
0,1358267,19849136,0,78182289,0,17813824,0,0,0
0,1207670,17577985,0,70288149,0,26778950,0,0,0
0,1387446,19638079,0,43878692,49873,32427234,0,0,0
0,1281228,19318801,0,157172753,0,12307429,0,0,0
0,1332292,18522645,0,16109767,0,41938853,0,0,0
0,1335437,18342679,0,16317726,0,29081683,0,0,0
0,1228376,19483991,0,82004245,0,16877421,0,0,0
0,1561142,23911237,0,102866443,0,18835170,0,0,0
0,1250442,19283551,0,130336935,0,14462126,0,0,0
0,1435796,21014465,0,107118542,0,15027784,0,0,0
0,1194934,18282417,0,29262202,0,18125901,0,0,0
0,1220916,18695304,0,70003076,0,17962736,0,0,0
0,1247874,19139404,0,68135834,0,19674869,0,0,0
0,1368789,22506082,0,86612344,0,49022665,0,0,0
0,1501217,21004289,0,90824917,51423,52274834,0,0,0
0,1530200,21466844,0,87378987,0,31142187,0,0,0
0,1326445,19703897,0,73877148,0,13016314,0,0,0
0,1302033,19916251,0,43312428,0,16244127,0,0,0
0,1404031,20947807,0,176133959,0,24630640,0,0,0
0,1506865,20782937,0,63916740,0,30340102,0,0,0
0,1385093,21567508,0,72080327,0,21122390,0,0,0
0,1444323,20330399,0,117755298,0,19923114,0,0,0
0,1376462,20119383,0,73888856,0,17007953,0,0,0
0,1484079,21202686,0,38725882,0,24020398,0,0,0
0,1591796,21579559,0,55866795,0,39935643,0,0,0
0,1395757,20573319,0,98335853,0,20156951,0,0,0
0,1485862,21397652,0,66835338,0,24109851,0,0,0
0,1321061,20680492,0,16192961,0,20659688,0,0,0
0,1296962,19531465,0,133837019,0,22342943,0,0,0
0,1409728,20690095,0,121108360,0,8608343,0,0,0
0,1386915,19487810,0,57911664,0,36008562,0,0,0
0,1477652,19752725,0,100352985,0,20113374,0,0,0
0,1338645,20136816,0,76745498,0,38508856,0,0,0
0,1610442,21771903,0,66142041,0,16489291,0,0,0
0,1452017,19853060,0,60235102,0,21541931,0,0,0
0,1265312,19835696,0,67267408,0,22139899,0,0,0
0,1349289,21992318,0,56259784,0,31942027,0,0,0
0,1213390,20348695,0,91899553,0,10637656,0,0,0
0,1324555,20900844,0,46953759,0,16996526,0,0,0
0,1831840,25369008,0,127446787,49459,41975371,0,0,0
0,1344245,19631489,0,72936560,48574,26630918,0,0,0
0,1439761,19941121,0,54628995,0,22450444,0,0,0
0,1348990,18767950,0,19770245,0,17801278,0,0,0
0,1404912,19984643,0,12118131,0,11264478,0,0,0
0,1499499,22223607,0,11978001,0,18254897,0,0,0
0,1526716,21963091,0,69283765,0,14182726,0,0,0
0,1351237,21263904,0,93693320,0,30685704,0,0,0
0,1422536,20111163,0,84481419,0,21013501,0,0,0
0,1382684,20681177,0,132144029,0,7669504,0,0,0
0,1414226,20909694,0,84318634,0,19600624,0,0,0
0,1308926,20855394,0,121577264,0,15611426,0,0,0
0,1310589,21610393,0,163358602,0,9732425,0,0,0
0,1412758,20314115,0,100924595,0,15682220,0,0,0
0,1366493,19942412,0,48932721,0,29191894,0,0,0
0,1451779,22163616,0,95504541,0,24731645,0,0,0
0,1663601,21319905,0,73702281,0,17883158,0,0,0
0,1510342,22707911,0,165449088,0,13261019,0,0,0
0,1382526,20061059,0,41636288,0,55917451,0,0,0
0,1253296,19219396,0,68325441,0,16968007,0,0,0
0,1437423,21998405,0,128473183,0,21346329,0,0,0
0,1533643,23449312,0,94568102,0,13131481,0,0,0
0,1347433,21857496,0,165787071,0,12354352,0,0,0
0,1463961,19969115,0,63566488,0,24840138,0,0,0
0,1372240,20031847,0,88964942,0,36456509,0,0,0
0,1423832,22538094,0,87028880,0,14605491,0,0,0
0,1326537,21148093,0,72360579,0,12965849,0,0,0
0,1295482,20535873,0,45601690,0,11759678,0,0,0
0,1405769,20595005,0,56106417,0,16100867,0,0,0
0,1360480,20106878,0,60744923,0,24467083,0,0,0
0,1604926,21035467,0,71932412,0,29930001,0,0,0
0,1525607,21389318,0,77916223,0,23946240,0,0,0
0,1280170,19846524,0,104518879,0,24635473,0,0,0
0,1416787,20564026,0,82726816,0,26786385,0,0,0
0,1588439,20967138,0,87282585,0,29018033,0,0,0
0,1494009,20521367,0,99858740,0,13394057,0,0,0
0,1382050,20228494,0,49741841,0,22851620,0,0,0
0,1523122,21858762,0,65880761,0,31743542,0,0,0
0,1323976,20124450,0,51175525,0,19630712,0,0,0
0,1370991,20817002,0,99813468,0,17368447,0,0,0
0,1530810,22557773,0,86177258,0,56466667,0,0,0
0,1266829,19380845,0,46619729,0,21241458,0,0,0
0,1340170,20943087,0,109789954,0,11888469,0,0,0
0,1386485,21845759,0,127616512,0,14466693,0,0,0
0,1338922,21071175,0,144940321,0,18513868,0,0,0
0,1237588,20314699,0,72432033,0,18543063,0,0,0
0,1347903,19703624,0,55950284,0,17875325,0,0,0
0,1351131,19930375,0,59999823,0,26700725,0,0,0
0,1339537,20816923,0,131931172,0,17625058,0,0,0
0,1358898,20255791,0,50005822,0,29417129,0,0,0
0,1300763,18998507,0,91706255,0,13897244,0,0,0
0,1280993,18804125,0,18122475,0,35500071,0,0,0
0,1447235,19994393,0,108157274,0,15908344,0,0,0
0,1454606,21548845,0,55640479,0,25610785,0,0,0
0,1339011,19267146,0,29399316,0,27866163,0,0,0
0,1343306,22017812,0,130672264,0,18593780,0,0,0
0,1538448,22391568,0,218320490,0,12340884,0,0,0
0,1321625,20385332,0,104688346,0,18077009,0,0,0
0,1433365,21240827,0,91840493,0,19435931,0,0,0
0,1460711,23055628,0,244858729,0,25362968,0,0,0
0,1380243,21034502,0,59775584,0,13651996,0,0,0
0,1257974,20151531,0,78436075,0,13052666,0,0,0
0,1520940,22213914,0,80945150,0,10037009,0,0,0
0,1307000,20577893,0,94740926,0,19951598,0,0,0
0,1339508,20202486,0,113618197,0,10675193,0,0,0
0,1248622,19682257,0,101739480,0,17904463,0,0,0
0,1415893,20275887,0,84600795,0,18316457,0,0,0
0,1485985,20419289,0,51280699,0,16868497,0,0,0
0,1515850,22867238,0,125992510,0,14928653,0,0,0
0,1261176,19695455,0,39531966,0,16567500,0,0,0
0,1467268,22806513,0,90319268,0,18710612,0,0,0
0,1488270,19999360,0,32719384,0,28991089,0,0,0
0,1283475,19410309,0,34794666,0,18104891,0,0,0
0,1332889,19696930,0,35245102,0,38015620,0,0,0
0,1138517,16959290,0,25962920,0,16386587,0,0,0
0,1304523,19110544,0,105489860,0,20716922,0,0,0
0,1313498,18491192,0,32289309,0,76375873,0,0,0
0,1479075,20671915,0,79292401,0,31350956,0,0,0
0,1177266,17385511,0,16775343,0,503519359,0,0,0
0,1121256,16374881,0,12528045,0,22431746,0,0,0
0,1311691,20338154,0,28019831,0,33083844,0,0,0
0,1115333,16485294,0,50301049,0,9902202,0,0,0
0,1257225,21162030,0,59844687,0,13360064,0,0,0
0,1266392,18183413,0,65576789,0,21725492,0,0,0
0,1364053,19413772,0,82434624,0,53080401,0,0,0
0,1176416,18822472,0,52296660,0,7262331,0,0,0
0,1184432,18773197,0,71639488,0,22330188,0,0,0
0,1243244,19888043,0,77301299,0,11793732,0,0,0
0,1173189,17974014,0,26335542,0,24714716,0,0,0
0,1281533,19608883,0,124941817,0,26116431,0,0,0
0,1589903,21048325,0,161669201,0,16695865,0,0,0
0,1357069,19307223,0,75250030,0,14363493,0,0,0
0,1359026,20117170,0,84308839,0,25231378,0,0,0
0,1258441,20080867,0,102182449,0,13443026,0,0,0
0,1375617,20793770,0,61812502,0,14752809,0,0,0
0,1273444,18730457,0,43589832,0,24699510,0,0,0
0,1356057,20292873,0,88649620,0,15382419,0,0,0
0,1293943,21263510,0,107060553,0,18030781,0,0,0
0,1094545,17966760,0,163296400,0,22217213,0,0,0
0,1406347,19502163,0,79231728,0,49626066,0,0,0
0,1248891,18561228,0,60686553,0,44249337,0,0,0
0,1224186,18525546,0,50186729,0,26546272,0,0,0
0,1206254,18236798,0,58929923,0,16111692,0,0,0
0,1264676,18017558,0,13256957,0,36507976,0,0,0
0,1355211,21048020,0,118567353,0,24371276,0,0,0
0,1308984,19425659,0,42236691,0,20584664,0,0,0
0,1161590,17762653,0,69589984,0,14595072,0,0,0
0,1309224,17935473,0,104966645,0,22382694,0,0,0
0,1275522,18438877,0,28746432,0,13876104,0,0,0
0,1280260,18126689,0,22856864,48783,13430209,0,0,0
0,1219857,19635523,0,115140852,0,33833676,0,0,0
0,1205109,19193598,0,103863382,32096,24328612,0,0,0
0,1285442,18113404,0,120939174,0,20375982,0,0,0
0,1288354,20449392,0,100665415,0,20596569,0,0,0
0,1431755,19673052,0,129355777,0,12578690,0,0,0
0,1478835,21847882,0,107041289,0,23917087,0,0,0
0,1324747,21272420,0,83092575,0,20957298,0,0,0
0,1243875,19907124,0,94456230,0,18396177,0,0,0
0,1267670,20308982,0,86008077,0,25753486,0,0,0
0,1420895,22004099,0,78940896,0,35694616,0,0,0
0,1325750,18775292,0,15192537,0,25349602,0,0,0
0,1386966,19680321,0,57437155,0,33952171,0,0,0
0,1295584,20381157,0,141087518,0,6329350,0,0,0
0,1327979,20079095,0,43631485,0,15279704,0,0,0
0,1294194,20023188,0,98432220,0,23371286,0,0,0
0,1654135,21123277,0,150305170,0,19318801,0,0,0
0,1393361,20379411,0,55943583,0,23942251,0,0,0
0,1305828,21140166,0,64982927,0,19991821,0,0,0
0,1245759,18636542,0,54629363,0,20369557,0,0,0
0,1338823,19209503,0,75818029,0,20390032,0,0,0
0,1179015,19264097,0,99154100,0,16164059,0,0,0
0,1350287,19150748,0,65242777,0,21561170,0,0,0
0,1305929,19629986,0,71993522,0,14573827,0,0,0
0,1226184,20891167,0,36137825,0,14586325,0,0,0
0,1066160,18951193,0,116435675,0,4790168,0,0,0
0,1290204,21571206,0,100064721,0,10845545,0,0,0
0,1345994,20306411,0,91112656,0,20969863,0,0,0
0,1328143,19132186,0,76644805,0,21154230,0,0,0
0,1409804,19795419,0,83815911,0,16300431,0,0,0
0,1286518,20970554,0,92711175,0,8804335,0,0,0
0,1322433,19658779,0,147710254,0,16485294,0,0,0
0,1299440,18798493,0,96191854,0,19377261,0,0,0
0,1368494,19379806,0,121102580,0,9319186,0,0,0
0,1227109,20056108,0,104079873,0,14634224,0,0,0
0,1265067,19326714,0,45543282,0,18018052,0,0,0
0,1627014,21904579,0,73405390,0,21735429,0,0,0
0,1637220,21142573,0,92704072,0,16702322,0,0,0
0,1319522,19449089,0,108283605,0,18899929,0,0,0
0,1264759,23473095,0,117477873,0,12229230,0,0,0
0,1254775,19234439,0,76077130,0,25236563,0,0,0
0,1237673,19895015,0,97599351,0,10116454,0,0,0
0,1372005,21698372,0,136982341,0,16242786,0,0,0
0,1349159,21024037,0,137418717,0,26900212,0,0,0
0,1522164,20019600,0,45277124,0,32768624,0,0,0
0,1445288,19333218,0,233195167,0,13774173,0,0,0
0,1165910,19100419,0,131049668,0,7838795,0,0,0
0,1598732,19848800,0,108073920,0,22197310,0,0,0
0,1392227,19006703,0,72578750,0,24032039,0,0,0
0,1247853,19253623,0,55915763,0,25096601,0,0,0
0,1301192,18770077,0,50505958,0,30605586,0,0,0
0,1661938,20770955,0,51532072,0,24742248,0,0,0
0,1218770,19548029,0,87686023,0,17951584,0,0,0
0,1332911,19140876,0,89923164,0,30382860,0,0,0
0,1217520,19995199,0,122644458,0,18041502,0,0,0
0,1423300,19191248,0,76081081,0,25988001,0,0,0
0,1365237,19071260,0,28340229,0,23498437,0,0,0
0,1279766,19859584,0,69401916,0,14032722,0,0,0
0,1282988,19997502,0,61000378,0,28032830,0,0,0
0,1269551,19841579,0,63435354,0,23161185,0,0,0
0,1432838,21354155,0,111595256,0,22219803,0,0,0
0,1343283,20615362,0,134058432,0,15252351,0,0,0
0,1227388,19942501,0,107654471,0,6011399,0,0,0
0,1452832,21917933,0,78108894,0,7657352,0,0,0
0,1323861,19235946,0,62831763,0,35704567,0,0,0
0,1381993,19820515,0,119391268,0,21646436,0,0,0
0,1112861,18760332,0,67877360,0,19480721,0,0,0
0,1496275,22152227,0,107155497,0,17015717,0,0,0
0,1284220,19849816,0,88406952,0,15325010,0,0,0
0,1316187,19975172,0,92433934,0,9309050,0,0,0
0,1374340,19119391,0,79738077,0,17998069,0,0,0
0,1403183,21389202,0,105369137,0,23493402,0,0,0
0,1423531,18880908,0,30767443,0,40758738,0,0,0
0,1471120,20802048,0,82008218,0,15559474,0,0,0
0,1105042,18952781,0,116150653,0,10063413,0,0,0
0,1329801,20704272,0,101819677,0,19718274,0,0,0
0,1219177,18497867,0,107749934,0,15074248,0,0,0
0,1217939,19863966,0,92068886,0,11340828,0,0,0
0,1230629,19810227,0,89677947,0,6252006,0,0,0
0,1226200,20088300,0,155386072,0,19935717,0,0,0
0,1203630,18069397,0,22849104,0,25508910,0,0,0
0,1170432,17605761,0,31767586,0,20800009,0,0,0
0,1249878,18611493,0,34934980,0,21906790,0,0,0
0,1248122,18098119,0,175225436,0,19881421,0,0,0
0,1240794,19859701,0,110280964,0,12242737,0,0,0
0,1466933,19430822,0,163081205,0,14316886,0,0,0
0,1489052,19235479,0,82661513,0,16279296,0,0,0
0,1207477,20005740,0,64521920,0,19758877,0,0,0
0,1311380,19603125,0,110732468,0,20242997,0,0,0
0,1279506,19990735,0,86076224,0,22829588,0,0,0
0,1345013,19250984,0,112375545,0,27392828,0,0,0
0,1410818,20388293,0,120908039,0,18327586,0,0,0
0,1520082,20392353,0,63244139,0,23880525,0,0,0
0,1312142,19971972,0,28244036,0,14570232,0,0,0
0,1150701,18304007,0,33015699,0,13645796,0,0,0
0,1130407,17419959,0,35820531,0,12855006,0,0,0
0,1427131,21225451,0,36301666,0,20471412,0,0,0
0,1542638,20350637,0,54270822,0,25133914,0,0,0
0,1324828,21943987,0,121076745,0,20312230,0,0,0
0,1469211,22467808,0,73709737,0,16890550,0,0,0
0,1199614,18421708,0,47205801,0,16694281,0,0,0
0,1255467,18891920,0,124629748,0,13371493,0,0,0
0,1570312,21379068,0,95735064,0,22386891,0,0,0
0,1527012,24010624,0,131137745,0,15566047,0,0,0
0,1694697,22465100,0,149258605,0,19697824,0,0,0
0,1368150,20184447,0,124877113,0,25219269,0,0,0
0,1372866,19992515,0,60001511,0,41800144,0,0,0
0,1302005,19519634,0,63858889,0,42937400,0,0,0
0,1337252,20831670,0,182291548,0,34043038,0,0,0
0,1281653,19603794,0,117473697,0,16934045,0,0,0
0,1478678,21681644,0,63653183,0,48746375,0,0,0
0,1413212,23740689,0,120865197,0,18828901,0,0,0
0,1462020,20576703,0,148349560,0,21078238,0,0,0
0,1367546,20007012,0,106645637,0,21159554,0,0,0
0,1154634,18330480,0,75266742,0,16988034,0,0,0
0,1322350,18905331,0,51852833,0,34458736,0,0,0
0,1298983,18077013,0,99767077,0,20266304,0,0,0
0,1366574,18966892,0,69285947,0,25925656,0,0,0
0,1249978,19239803,0,40592964,0,14153204,0,0,0
0,1265986,19670278,0,180750369,0,36885001,0,0,0
0,1167329,20149955,0,128137329,0,3574730,0,0,0
0,1636399,20526011,0,48653457,0,25011239,0,0,0
0,1372727,21044353,0,176705329,0,14572760,0,0,0
0,1514922,21953507,0,157052095,0,13034146,0,0,0
0,1254892,20636223,0,177940537,0,24890071,0,0,0
0,1334227,19282927,0,69030403,0,29396056,0,0,0
0,1277505,18839881,0,75397998,0,12175726,0,0,0
0,1244416,19443065,0,41243874,0,15894477,0,0,0
0,1140520,18602692,0,87452427,0,8651099,0,0,0
0,1442946,21428081,0,167921332,0,12838147,0,0,0
0,1171424,19243645,0,84524093,0,10013414,0,0,0
0,1292686,19598421,0,50195980,0,23515512,0,0,0
0,1304621,19408989,0,28384763,0,24460377,0,0,0
0,1431759,21024608,0,63225317,49827,22519411,0,0,0
0,1417584,19850374,0,62838101,0,35722378,0,0,0
0,1357288,19116711,0,52635216,0,15596033,0,0,0
0,1403074,19699896,0,37994643,49813,23162138,0,0,0
0,1445971,23712555,0,138808503,0,9524245,0,0,0
0,1082210,18700043,0,61587715,0,9565011,0,0,0
0,1276145,20243817,0,85454836,0,19455372,0,0,0
0,1354268,20410784,0,122096423,0,19010840,0,0,0
0,1290273,20261812,0,109981431,0,15756657,0,0,0
0,1172527,18867784,0,107034990,0,24138780,0,0,0
0,1570656,21468925,0,125736710,0,18378484,0,0,0
0,1099228,17811220,0,83260960,0,15926915,0,0,0
0,1234905,17861687,0,64669756,0,26522140,0,0,0
0,1006321,16665277,0,85957722,48829,16014167,0,0,0
0,1089154,16500917,0,25292200,0,21003286,0,0,0
0,1078678,17145148,0,109566001,0,13246428,0,0,0
0,1296809,19109118,0,97999239,0,20458729,0,0,0
0,1361463,19464651,0,30150338,0,24652841,0,0,0
0,1308570,20483475,0,146432519,0,22095201,0,0,0
0,1274854,19385274,0,92312040,0,14277931,0,0,0
0,1289345,18759666,0,83475878,0,21504426,0,0,0
0,1204130,19118470,0,139517281,0,21634816,0,0,0
0,1419034,20235606,0,132830572,0,35684678,0,0,0
0,1455512,19227273,0,40685925,0,43484354,0,0,0
0,1363093,20309678,0,153402392,0,23718726,0,0,0
0,1312070,19866376,0,52238211,0,39278442,0,0,0
0,1232021,19707847,0,199064229,0,13577294,0,0,0
0,1290872,19680334,0,110331429,0,11894864,0,0,0
0,1372332,21277996,0,104215923,0,8712293,0,0,0
0,1348624,19991191,0,49630773,0,14455470,0,0,0
0,1321686,19728153,0,88864801,0,14102695,0,0,0
0,1318314,20905142,0,86689696,0,19725757,0,0,0
0,1474826,22076082,0,50757865,0,25078384,0,0,0
0,1385015,22545876,0,97062852,0,17829731,0,0,0
0,1358773,19609451,0,94855198,0,29723482,0,0,0
0,1539684,21413021,0,143394728,0,26352584,0,0,0
0,1376773,19858120,0,76254083,0,13574881,0,0,0
0,1289029,21409666,0,144673145,0,9313444,0,0,0
0,1216942,18877043,0,125801880,0,12389379,0,0,0
0,1357224,20344534,0,116237311,0,15469440,0,0,0
0,1354463,20790412,0,59505168,0,68307780,0,0,0
0,1226421,19374126,0,63093498,0,7366722,0,0,0
0,1522020,22867932,0,113664366,0,13936607,0,0,0
0,1407169,21158082,0,136871849,47856,29301106,0,0,0
0,1444859,21511692,0,93476892,0,19004364,0,0,0
0,1303910,21224436,0,100391067,0,11949356,0,0,0
0,1379096,19923095,0,66624957,0,36905263,0,0,0
0,1436085,21994004,0,82520554,0,20936292,0,0,0
0,1394979,20356701,0,81158580,0,8325790,0,0,0
0,1359995,20227841,0,133922379,0,38145360,0,0,0
0,1382509,20212154,0,76114810,0,40368207,0,0,0
0,1281840,20052421,0,120625120,0,14703450,0,0,0
0,1372767,19301020,0,76041583,0,25036810,0,0,0
0,1330703,19441459,0,100083967,0,24091935,0,0,0
0,1405761,21064866,0,66936704,0,8335330,0,0,0
0,1306620,20570094,0,58503470,0,27241347,0,0,0
0,1411287,21584591,0,79161622,0,13842766,0,0,0
0,1197854,18892677,0,87625852,0,15960798,0,0,0
0,1241066,18685465,0,59639901,0,14382379,0,0,0
0,1297853,19037898,0,67095189,0,30035870,0,0,0
0,1242590,20163519,0,113874779,0,15006092,0,0,0
0,1386472,21062782,0,67755201,0,37620419,0,0,0
0,1336537,19061791,0,84494838,0,23622762,0,0,0
0,1523988,21391331,0,110352735,0,29179235,0,0,0
0,1302964,20339647,0,62583327,0,34668881,0,0,0
0,1207158,19844508,0,137931422,0,8705653,0,0,0
0,1375934,20102715,0,101966476,0,16949569,0,0,0
0,1420387,20380446,0,36469657,0,24906203,0,0,0
0,1459812,19248806,0,47373141,0,62940213,0,0,0
0,1332749,19428911,0,117771573,0,11242033,0,0,0
0,1150380,18850119,0,70568193,0,13618181,0,0,0
0,1293510,17745888,0,59336578,0,38809776,0,0,0
0,1316408,19797007,0,177829674,0,24781506,0,0,0
0,1300193,18881634,0,129331158,0,27563507,0,0,0
0,1362921,20570876,0,252463701,0,37674507,0,0,0
0,1341606,19497594,0,59602621,0,30820194,0,0,0
0,1375282,19783262,0,25536479,0,16995130,0,0,0
0,1595107,21085624,0,83199669,0,16612705,0,0,0
0,1456866,20110425,0,5169647,0,16821670,0,0,0
0,1509448,20484807,0,124478082,0,15350284,0,0,0
0,1341092,19200385,0,57871572,0,24244041,0,0,0
0,1464818,20808428,0,87822377,0,18594804,0,0,0
0,1544922,22167627,0,144939647,0,40736925,0,0,0
0,1477268,22241588,0,159062721,0,21062461,0,0,0
0,1227687,19118174,0,46031154,0,7471029,0,0,0
0,1313022,20226210,0,51236654,0,24694724,0,0,0
0,1185570,18817302,0,64100948,0,20040237,0,0,0
0,1247754,19367698,0,56453266,0,22480696,0,0,0
0,1302200,19834442,0,86711051,0,21022702,0,0,0
0,1320293,20715711,0,62721690,0,15994791,0,0,0
0,1446037,20365337,0,29297154,0,25161222,0,0,0
0,1480952,20911012,0,46353451,0,36508222,0,0,0
0,1586581,21004729,0,51932296,0,36325514,0,0,0
0,1415860,21002936,0,84705901,0,17141492,0,0,0
0,1505178,21800064,0,84102021,0,25146288,0,0,0
0,1570986,23572259,0,162432802,0,18570185,0,0,0
0,1208261,20826144,0,98353809,0,12518390,0,0,0
0,1456674,20563579,0,29702450,0,44101631,0,0,0
0,1291509,20325558,0,120128179,0,16673376,0,0,0
0,1561669,21239588,0,109930184,0,20049060,0,0,0
0,1324974,19282206,0,6475314,0,24348097,0,0,0
0,1379308,20022067,0,50140374,0,23601304,0,0,0
0,1398041,20380407,0,38191473,0,20001628,0,0,0
0,1523892,21556122,0,181013884,0,18597814,0,0,0
0,1380059,21603852,0,117198845,0,10413868,0,0,0
